stock_code,num_sheets,sheet_names,is_same_sheets,corp_code,corp_name,modify_date,sector,product,corp_cls,market_type
014200,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,103635,광림,20230925,자동차용 엔진 및 자동차 제조업,"전기공사용 특수차량 및 중량물 운반용 크레인을 생산, 판매하는 제조업체",K,KOSDAQ
187270,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,925189,신화콘텍,20221202,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",K,KOSDAQ
438700,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1605529,버넥트,20230907,소프트웨어 개발 및 공급업,산업용 XR 솔루션,K,KOSDAQ
102460,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,145598,이연제약,20230802,의약품 제조업,"항생제,순환기제",Y,KOSPI
065500,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,300405,오리엔트정공,20221212,자동차 신품 부품 제조업,"하우징, 리테이너베어링",K,KOSDAQ
054040,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,303396,한국컴퓨터,20221130,전자부품 제조업,PCB Assembly (PBA),K,KOSDAQ
049430,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,152783,코메론,20221108,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",K,KOSDAQ
025560,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,197759,미래산업,20230714,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",Y,KOSPI
000490,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,109286,대동,20211213,특수 목적용 기계 제조업,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",Y,KOSPI
950190,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1416235,고스트스튜디오,20240828,소프트웨어 개발 및 공급업,"캐주얼게임, 소셜카지노게임",K,KOSDAQ
023410,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,184667,유진기업,20230920,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,K,KOSDAQ
037460,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,128315,삼지전자,20230222,통신 및 방송 장비 제조업,"통신기기,정보기기,BACKLIGHTUNIT사업",K,KOSDAQ
119650,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,797364,KC코트렐,20240902,일반 목적용 기계 제조업,전기집진기 등,Y,KOSPI
053690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,413523,한미글로벌,20230223,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",Y,KOSPI
092070,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,569691,디엔에프,20241014,기타 화학제품 제조업,반도체배선박막재료(알루미늄전구체),K,KOSDAQ
189980,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,916516,흥국에프엔비,20231024,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",K,KOSDAQ
069920,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,426068,엑시온그룹,20240912,무점포 소매업,"해외, 국내상품 소싱 및 판매대행 서비스",K,KOSDAQ
002810,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,127167,삼영무역,20240531,기타 전문 도매업,"화공약품, 안경렌즈",Y,KOSPI
002410,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,122694,범양건영,20230328,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",Y,KOSPI
007860,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,163114,서연,20240912,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",Y,KOSPI
166480,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,989664,코아스템켐온,20240701,의약품 제조업,줄기세포 치료제,K,KOSDAQ
070960,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,365989,모나용평,20240614,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",Y,KOSPI
083450,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,540863,GST,20221201,특수 목적용 기계 제조업,"GasScrubber,Chiller",K,KOSDAQ
290740,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1141942,액트로,20220225,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,K,KOSDAQ
298830,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1012640,슈어소프트테크,20230428,소프트웨어 개발 및 공급업,소프트웨어 자동화 검증 플랫폼,K,KOSDAQ
038010,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,148595,제일테크노스,20221205,"구조용 금속제품, 탱크 및 증기발생기 제조업",DECK PLATE,K,KOSDAQ
274090,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1158553,켄코아에어로스페이스,20221128,"항공기,우주선 및 부품 제조업",항공가공품 및 조립품,K,KOSDAQ
348030,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1210190,모비릭스,20230508,소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,K,KOSDAQ
208860,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1084364,엔지스테크널러지,20240523,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등",K,KOSDAQ
000390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,129387,삼화페인트공업,20221201,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",Y,KOSPI
007540,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,130091,샘표,20230221,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",Y,KOSPI
310870,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1336443,디와이씨,20230223,자동차 신품 부품 제조업,자동차 부품,K,KOSDAQ
011810,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,138297,STX,20221206,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",Y,KOSPI
067630,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,365590,HLB생명과학,20230502,의료용품 및 기타 의약 관련제품 제조업,"ESCO 사업, 신재생에너지 사업",K,KOSDAQ
228760,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1108248,지노믹트리,20230502,자연과학 및 공학 연구개발업,암 조기진단 제품,K,KOSDAQ
030720,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,118044,동원수산,20240401,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",Y,KOSPI
043260,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,317210,성호전자,20240516,전자부품 제조업,"전원공급장치,필름콘덴서",K,KOSDAQ
058430,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,155258,포스코스틸리온,20240326,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",Y,KOSPI
263020,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,892526,디케이앤디,20230223,플라스틱제품 제조업,합성피혁 및 부직포,K,KOSDAQ
087260,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,556615,모바일어플라이언스,20220225,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS",K,KOSDAQ
007810,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,152686,코리아써키트,20230220,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",Y,KOSPI
060280,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,356802,큐렉소,20230811,기타 상품 전문 소매업,"만화단행본, 정기간행물",K,KOSDAQ
047820,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,299464,초록뱀미디어,20240820,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작 및 공급,K,KOSDAQ
307750,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1329957,국전약품,20220228,의약품 제조업,기업 인수 및 합병,K,KOSDAQ
051500,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,127954,CJ프레시웨이,20240626,음·식료품 및 담배 도매업,"식자재유통, 단체급식",K,KOSDAQ
192250,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1003040,케이사인,20240327,소프트웨어 개발 및 공급업,,K,KOSDAQ
298690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,651901,에어부산,20240401,항공 여객 운송업,항공 여객 및 화물 운송,Y,KOSPI
000080,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,150244,하이트진로,20221228,알코올음료 제조업,"맥주, 소주",Y,KOSPI
000440,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,149770,중앙에너비스,20221205,기타 전문 도매업,석유류도소매,K,KOSDAQ
036640,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,230911,HRS,20240826,합성고무 및 플라스틱 물질 제조업,실리콘 컴파운드제품 제조,K,KOSDAQ
000700,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,163691,유수홀딩스,20211213,회사 본부 및 경영 컨설팅 서비스업,지주사업,Y,KOSPI
025000,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,191472,KPX케미칼,20240325,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",Y,KOSPI
450330,7,"['info', 'Data_bs', 'Labels_bs', 'Data_is', 'Labels_is', 'Data_cf', 'Labels_cf']",False,1663569,하스,20240910,의료용품 및 기타 의약 관련제품 제조업,"리튬디실리케이트 수복소재(Amber block, Amber Ingot 등), 지르코니아 유치관",K,KOSDAQ
030520,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,204262,한글과컴퓨터,20230214,소프트웨어 개발 및 공급업,오피스소프트웨어,K,KOSDAQ
017960,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,159795,한국카본,20221206,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",Y,KOSPI
005720,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,167192,넥센,20211209,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",Y,KOSPI
086040,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,447502,바이오톡스텍,20221202,자연과학 및 공학 연구개발업,"안전성평가, 유효성평가",K,KOSDAQ
006740,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,141404,영풍제지,20240716,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조",Y,KOSPI
101390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,609634,아이엠,20231206,전자부품 제조업,휴대폰카메라모듈 등,K,KOSDAQ
047770,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,329093,코데즈컴바인,20221004,봉제의복 제조업,패션의류,K,KOSDAQ
005670,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,165103,푸드웰,20230329,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",K,KOSDAQ
900140,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,838500,엘브이엠씨,20210611,자동차 판매업,지주회사,Y,KOSPI
065570,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,288343,삼영이엔씨,20221118,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",K,KOSDAQ
046940,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,363246,우원개발,20221206,기반조성 및 시설물 축조관련 전문공사업,토공사,K,KOSDAQ
077360,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,471068,덕산하이메탈,20240702,반도체 제조업,솔더볼(Solderball),K,KOSDAQ
019590,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,136642,엠벤처투자,20240205,신탁업 및 집합투자업,벤처캐피탈,K,KOSDAQ
950110,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,938688,SBI핀테크솔루션즈,20200401,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,K,KOSDAQ
002360,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,136457,SH에너지화학,20221212,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",Y,KOSPI
263690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,966168,디알젬,20220221,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외",K,KOSDAQ
093380,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,155373,풍강,20221027,기타 금속 가공제품 제조업,자동차용너트류,K,KOSDAQ
102120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,591441,어보브반도체,20230626,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",K,KOSDAQ
047050,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,124504,포스코인터내셔널,20241002,상품 중개업,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",Y,KOSPI
216080,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1222867,제테마,20240219,의료용품 및 기타 의약 관련제품 제조업,"히알루론산 필러(조직수복용생체재료), 피부과용 레이저 의료기기, 리프팅실 등",K,KOSDAQ
000020,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,119195,동화약품,20240701,의약품 제조업,"의약품 제조,판매,수출입",Y,KOSPI
200580,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1018617,메디쎄이,20240904,의료용 기기 제조업,정형외과용 척추임플란트,N,KONEX
317770,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1231786,엑스페릭스,20230717,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션",K,KOSDAQ
336060,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1408999,웨이버스,20241018,소프트웨어 개발 및 공급업,금융 지원 서비스,K,KOSDAQ
139670,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,535375,키네마스터,20230223,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",K,KOSDAQ
223310,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1075126,딥마인드,20240731,상품 종합 도매업,"건강기능식품, 블랙박스, 내비게이션 등",K,KOSDAQ
011420,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,129554,갤럭시아에스엠,20211213,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",Y,KOSPI
052690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,159209,한전기술,20230206,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,Y,KOSPI
334890,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1394377,이지스밸류플러스리츠,20221013,부동산 임대 및 공급업,"부동산투자, 취득, 매매, 임대",Y,KOSPI
054540,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,250614,삼영엠텍,20240620,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",K,KOSDAQ
328130,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1397620,루닛,20230220,소프트웨어 개발 및 공급업,Lunit INSIGHT,K,KOSDAQ
034950,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,156956,한국기업평가,20240909,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",K,KOSDAQ
138490,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,241005,코오롱ENP,20240507,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱,Y,KOSPI
192390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,910840,윈하이텍,20230330,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),K,KOSDAQ
262260,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,604268,에이프로,20240528,기타 전기장비 제조업,"2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)",K,KOSDAQ
033130,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,231442,디지틀조선,20221026,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",위성서비스,K,KOSDAQ
007390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,117276,네이처셀,20231214,기초 의약물질 제조업,닥터쥬크르,K,KOSDAQ
006570,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,109824,대림통상,20240228,기타 금속 가공제품 제조업,"수전금구,비데,위생도기,샤워부스,타일,양식기,무역",Y,KOSPI
267270,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1205842,HD현대건설기계,20230518,일반 목적용 기계 제조업,"굴삭기, 지게차, 휠로더 등",Y,KOSPI
102950,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,677334,아하,20240626,전자부품 제조업,"전자칠판, 전자교탁 등",N,KONEX
241790,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1113754,티이엠씨씨엔에스,20240425,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비",K,KOSDAQ
121060,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,445869,유니포인트,20240701,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","소프트웨어 개발, 도소매컴퓨터시스템 설계, 자문",N,KONEX
033160,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,121686,엠케이전자,20231116,전자부품 제조업,반도체용세금선,K,KOSDAQ
024940,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,133557,PN풍년,20221212,생활용품 도매업,압력솥,K,KOSDAQ
070590,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,470829,한솔인티큐브,20240322,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷,K,KOSDAQ
376980,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1441611,원티드랩,20230221,소프트웨어 개발 및 공급업,채용 플랫폼,K,KOSDAQ
162120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,886792,루켄테크놀러지스,20240227,기타 전기장비 제조업,Vertical Probe Card. Test Socket. Probe Station & Unit.,N,KONEX
042510,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,255433,라온시큐어,20240103,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,K,KOSDAQ
072990,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,527464,에이치시티,20230222,기타 과학기술 서비스업,기술검사서비스,K,KOSDAQ
282880,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1211232,코윈테크,20240329,특수 목적용 기계 제조업,"공정자동화설비(2차전지,석유화학,반도체,디스플레이)",K,KOSDAQ
112610,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,670340,씨에스윈드,20240527,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,Y,KOSPI
012620,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,143907,원일특강,20220324,1차 철강 제조업,특수강,K,KOSDAQ
033290,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,155948,코웰패션,20241001,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",K,KOSDAQ
002020,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,152862,코오롱,20240329,기타 금융업,지주회사,Y,KOSPI
171090,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,327819,선익시스템,20230215,특수 목적용 기계 제조업,OLED 증착장비,K,KOSDAQ
000180,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,133335,성창기업지주,20221229,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",Y,KOSPI
066360,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,216434,체리부로,20240702,"도축, 육류 가공 및 저장 처리업","육계, 사료",K,KOSDAQ
408920,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1596656,메쎄이상,20230404,기타 사업지원 서비스업,"전시주최, 컨벤션 및 행사 대행업",K,KOSDAQ
067290,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,110431,JW신약,20230512,의약품 제조업,"매니큐어세트, 손톱깎이",K,KOSDAQ
005880,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,113535,대한해운,20240715,해상 운송업,"외항화물운송,국제해운대리점",Y,KOSPI
